,a,b,w
1551,31.0,33.0,0.0166860087181
1552,31.0,34.0,0.00524273224645
1553,31.0,35.0,0.798985165347
1554,31.0,36.0,0.0122710495322
1555,31.0,37.0,0.0190322337546
1556,31.0,38.0,0.120522079729
1557,31.0,39.0,0.0248372027314
1558,31.0,40.0,0.0212369446776
1559,31.0,41.0,0.0332021173169
1560,31.0,42.0,0.0553528799788
1561,31.0,43.0,0.011370581729
1562,31.0,44.0,0.0363613474406
1563,31.0,45.0,0.0189294499026
1564,31.0,46.0,0.0225188528086
1565,31.0,47.0,0.0571187475691
1566,31.0,48.0,0.171289232299
1567,31.0,49.0,0.000565481108422
1568,32.0,0.0,1.49126006182
1569,32.0,1.0,0.247771932525
1570,32.0,2.0,0.0539283740651
1571,32.0,3.0,0.0881493928576
1572,32.0,4.0,1.08594864663
1573,32.0,5.0,0.00511782500612
1574,32.0,6.0,0.0750484506105
1575,32.0,7.0,0.0465023747642
1576,32.0,8.0,0.0207992074133
1577,32.0,9.0,0.0624976238126
1578,32.0,10.0,0.131368121644
1579,32.0,11.0,0.00829738303325
1580,32.0,12.0,0.115872993145
1581,32.0,13.0,0.0329254784632
1582,32.0,14.0,0.636163613676
1583,32.0,15.0,0.0444845985238
1584,32.0,16.0,0.137259790412
1585,32.0,17.0,0.0682277914397
1586,32.0,18.0,0.0324767372649
1587,32.0,19.0,0.0429751735424
1588,32.0,20.0,0.0676859067718
1589,32.0,21.0,0.00962952304149
1590,32.0,22.0,0.0135632230112
1591,32.0,23.0,0.217685295296
1592,32.0,24.0,0.277135893984
1593,32.0,25.0,3.25929195734
1594,32.0,26.0,0.00891286833276
1595,32.0,27.0,0.164471269238
1596,32.0,28.0,1.19918188776
1597,32.0,29.0,0.595573980517
1598,32.0,30.0,0.0223087544508
1599,32.0,31.0,0.0267550491207
1600,32.0,33.0,0.179182768531
1601,32.0,34.0,0.0789140059944
1602,32.0,35.0,0.00110858676077
1603,32.0,36.0,0.310624589624
1604,32.0,37.0,0.0343600162473
1605,32.0,38.0,0.0274886336485
1606,32.0,39.0,0.0471861548643
1607,32.0,40.0,0.19007371617
1608,32.0,41.0,0.0355338864429
1609,32.0,42.0,0.188426275854
1610,32.0,43.0,0.0955505399685
1611,32.0,44.0,0.156554026672
1612,32.0,45.0,0.099199494768
1613,32.0,46.0,0.0507205971041
1614,32.0,47.0,0.124377001599
1615,32.0,48.0,0.130802159287
1616,32.0,49.0,0.0564387025488
1617,33.0,0.0,0.091645827256
1618,33.0,1.0,0.382121217607
1619,33.0,2.0,0.00649181365994
1620,33.0,3.0,0.743128234129
1621,33.0,4.0,0.0779780455364
1622,33.0,5.0,0.00303183814483
1623,33.0,6.0,0.0320756531905
1624,33.0,7.0,0.0151766934044
1625,33.0,8.0,0.0206530556971
1626,33.0,9.0,0.0253791482157
1627,33.0,10.0,0.774861890814
1628,33.0,11.0,0.0061713320508
1629,33.0,12.0,0.166348461608
1630,33.0,13.0,0.00777159231558
1631,33.0,14.0,0.0438212178549
1632,33.0,15.0,0.164528210688
1633,33.0,16.0,0.0377904587609
1634,33.0,17.0,0.0425428673873
1635,33.0,18.0,0.013573795704
1636,33.0,19.0,0.00842039891463
1637,33.0,20.0,0.0167953425061
1638,33.0,21.0,0.00264071957172
1639,33.0,22.0,0.00749054221878
1640,33.0,23.0,0.590605639716
1641,33.0,24.0,0.0342475190956
1642,33.0,25.0,0.0354601298477
1643,33.0,26.0,0.0170922376627
1644,33.0,27.0,0.0848638210889
1645,33.0,28.0,0.202553741588
1646,33.0,29.0,0.048545736271
1647,33.0,30.0,0.0330129262534
1648,33.0,31.0,0.0140248439438
1649,33.0,32.0,0.0823087063573
1650,33.0,34.0,0.0769620234822
1651,33.0,35.0,0.000734434232371
1652,33.0,36.0,0.0441626664881
1653,33.0,37.0,0.00793988157824
1654,33.0,38.0,0.0230751745649
1655,33.0,39.0,0.0165582567401
1656,33.0,40.0,0.021407528522
1657,33.0,41.0,0.0103935613192
1658,33.0,42.0,0.284210491004
1659,33.0,43.0,7.8745810339
1660,33.0,44.0,0.0948345273597
1661,33.0,45.0,0.0231173803462
1662,33.0,46.0,0.0372279023841
1663,33.0,47.0,0.0322987240389
1664,33.0,48.0,0.110107783477
1665,33.0,49.0,0.0127650312992
1666,34.0,0.0,0.0764504376819
1667,34.0,1.0,0.0540795867541
1668,34.0,2.0,0.00494623897962
1669,34.0,3.0,0.0662150883868
1670,34.0,4.0,0.0507624188343
1671,34.0,5.0,0.00241760834976
1672,34.0,6.0,0.0166549839786
1673,34.0,7.0,0.0136321403224
1674,34.0,8.0,0.0103947016671
1675,34.0,9.0,0.0165063268857
1676,34.0,10.0,0.377567303264
1677,34.0,11.0,0.00395339417445
1678,34.0,12.0,0.170194395231
1679,34.0,13.0,0.00432273093196
1680,34.0,14.0,0.044438471079
1681,34.0,15.0,0.154824304537
1682,34.0,16.0,0.022817332534
1683,34.0,17.0,0.0716030617525
1684,34.0,18.0,0.0103516535518
1685,34.0,19.0,0.00786992736503
1686,34.0,20.0,0.0127199060296
1687,34.0,21.0,0.00139556909339
1688,34.0,22.0,0.00414854616924
1689,34.0,23.0,0.669665868926
1690,34.0,24.0,0.0389401894374
1691,34.0,25.0,0.0612777638929
1692,34.0,26.0,0.00592249077707
1693,34.0,27.0,1.6464761922
1694,34.0,28.0,0.105103609969
1695,34.0,29.0,0.0791267184602
1696,34.0,30.0,0.0162590815803
1697,34.0,31.0,0.00921333073002
1698,34.0,32.0,0.0958255481202
1699,34.0,33.0,0.103011126675
1700,34.0,35.0,0.000303032198008
1701,34.0,36.0,0.0220763613641
1702,34.0,37.0,0.00726244447913
1703,34.0,38.0,0.0150726119418
1704,34.0,39.0,0.00713423963489
1705,34.0,40.0,0.0220172651496
1706,34.0,41.0,0.00642952466418
1707,34.0,42.0,0.382493116034
1708,34.0,43.0,0.0794527818315
1709,34.0,44.0,0.236443624911
1710,34.0,45.0,0.0069912558324
1711,34.0,46.0,0.0390575868743
1712,34.0,47.0,0.0323669789048
1713,34.0,48.0,0.1081040834
1714,34.0,49.0,0.00879353578779
1715,35.0,0.0,0.00132110024001
1716,35.0,1.0,0.000668671292878
1717,35.0,2.0,0.000227777398615
1718,35.0,3.0,0.000400546693152
1719,35.0,4.0,0.000416591156075
1720,35.0,5.0,0.00182128755474
1721,35.0,6.0,0.00489133496093
1722,35.0,7.0,0.0036182877586
1723,35.0,8.0,0.00105243866262
1724,35.0,9.0,0.00210236494437
1725,35.0,10.0,0.00107573864605
1726,35.0,11.0,0.000925756720092
1727,35.0,12.0,0.000697771314662
1728,35.0,13.0,0.000948498560904
1729,35.0,14.0,0.000848548521502
1730,35.0,15.0,0.000681588780812
1731,35.0,16.0,0.00205754669174
1732,35.0,17.0,0.00164557896013
1733,35.0,18.0,0.459220844518
1734,35.0,19.0,0.00043544056261
1735,35.0,20.0,0.000975553317216
1736,35.0,21.0,2.01213532152e-05
1737,35.0,22.0,0.00187923638316
1738,35.0,23.0,0.000805994842428
1739,35.0,24.0,0.000830373260668
1740,35.0,25.0,0.000437459686628
1741,35.0,26.0,0.000278814245033
1742,35.0,27.0,0.000422061493215
1743,35.0,28.0,0.000553241756827
1744,35.0,29.0,0.00138780543179
1745,35.0,30.0,0.00189646986828
1746,35.0,31.0,0.7830538679
1747,35.0,32.0,0.00088838308134
1748,35.0,33.0,0.000519079352569
1749,35.0,34.0,0.000213938910514
1750,35.0,36.0,0.000261253678932
1751,35.0,37.0,0.000644438818803
1752,35.0,38.0,0.00284728160573
1753,35.0,39.0,0.000774714114412
1754,35.0,40.0,0.000663103104943
1755,35.0,41.0,0.0011493518475
1756,35.0,42.0,0.00162909137293
1757,35.0,43.0,0.00040287816141
1758,35.0,44.0,0.00176185247718
1759,35.0,45.0,0.000626093636949
1760,35.0,46.0,0.000804560236095
1761,35.0,47.0,0.00172932744735
1762,35.0,48.0,0.00313364545292
1763,35.0,49.0,3.27701933675e-05
1764,36.0,0.0,0.569111773853
1765,36.0,1.0,0.352191880785
1766,36.0,2.0,0.0702610224026
1767,36.0,3.0,0.0769761095799
1768,36.0,4.0,1.7307139285
1769,36.0,5.0,0.00446509322455
1770,36.0,6.0,0.0846850355059
1771,36.0,7.0,0.0549567952599
1772,36.0,8.0,0.0277962840582
1773,36.0,9.0,0.0849815241213
1774,36.0,10.0,0.147971132267
1775,36.0,11.0,0.0211811140763
1776,36.0,12.0,0.155530950016
1777,36.0,13.0,0.0414540978763
1778,36.0,14.0,0.390024171416
1779,36.0,15.0,0.0681168279606
1780,36.0,16.0,0.33783595171
1781,36.0,17.0,0.0663696219867
1782,36.0,18.0,0.0376761570959
1783,36.0,19.0,0.0514832332514
1784,36.0,20.0,0.191031710228
1785,36.0,21.0,0.0563463633207
1786,36.0,22.0,0.0226098851073
1787,36.0,23.0,0.196682904747
1788,36.0,24.0,0.532311069523
1789,36.0,25.0,0.889872561369
1790,36.0,26.0,0.018520362621
1791,36.0,27.0,0.0814515703026
1792,36.0,28.0,0.489451034536
1793,36.0,29.0,0.251582658979
1794,36.0,30.0,0.03325814052
1795,36.0,31.0,0.0571822744432
1796,36.0,32.0,0.762170840367
1797,36.0,33.0,0.142355917782
1798,36.0,34.0,0.0750387891351
1799,36.0,35.0,0.00190594762086
1800,36.0,37.0,0.118150204785
1801,36.0,38.0,0.0539008133297
1802,36.0,39.0,0.0920588111327
1803,36.0,40.0,0.18719085994
1804,36.0,41.0,0.0426422979851
1805,36.0,42.0,0.156705619909
1806,36.0,43.0,0.108492434953
1807,36.0,44.0,0.0819354258164
1808,36.0,45.0,0.325798570536
1809,36.0,46.0,0.0506041562945
1810,36.0,47.0,0.282016254467
1811,36.0,48.0,0.155882972565
1812,36.0,49.0,0.0231512523594
1813,37.0,0.0,0.271445284574
1814,37.0,1.0,0.0732462057532
1815,37.0,2.0,0.0868424096918
1816,37.0,3.0,0.0449357105324
1817,37.0,4.0,0.0837858306336
1818,37.0,5.0,0.0115509452875
1819,37.0,6.0,0.133123800651
1820,37.0,7.0,0.120693736283
1821,37.0,8.0,0.0280934797598
1822,37.0,9.0,0.0574965691711
1823,37.0,10.0,0.071970199467
1824,37.0,11.0,0.0115246913487
1825,37.0,12.0,0.058207346493
1826,37.0,13.0,0.864806992942
1827,37.0,14.0,0.0781741215008
1828,37.0,15.0,0.0438438241915
1829,37.0,16.0,0.580256298101
1830,37.0,17.0,0.0673453370237
1831,37.0,18.0,0.12345964138
1832,37.0,19.0,0.0690512915591
1833,37.0,20.0,3.23861039846
1834,37.0,21.0,0.00682558639168
1835,37.0,22.0,0.0228949018713
1836,37.0,23.0,0.0727247131103
1837,37.0,24.0,0.290638739081
1838,37.0,25.0,0.0655639012483
1839,37.0,26.0,0.00927410572314
1840,37.0,27.0,0.0426347439869
1841,37.0,28.0,0.124097431171
1842,37.0,29.0,0.188739329472
1843,37.0,30.0,0.0459081392418
1844,37.0,31.0,0.0730211211972
1845,37.0,32.0,0.12240756996
1846,37.0,33.0,0.0593110282453
1847,37.0,34.0,0.02152851086
1848,37.0,35.0,0.0038039734405
1849,37.0,36.0,0.103231426321
1850,37.0,38.0,0.0550823379156
1851,37.0,39.0,0.418740333267
1852,37.0,40.0,0.0956915720124
1853,37.0,41.0,0.190646598486
1854,37.0,42.0,0.110895290908
1855,37.0,43.0,0.0453824800624
1856,37.0,44.0,0.0595068772116
1857,37.0,45.0,0.593919943545
1858,37.0,46.0,0.0329062956386
1859,37.0,47.0,0.738469503442
1860,37.0,48.0,0.147733489105
1861,37.0,49.0,0.00382095749481
1862,38.0,0.0,0.180370737343
1863,38.0,1.0,0.138550484714
1864,38.0,2.0,0.0177068678228
1865,38.0,3.0,0.0790554519181
1866,38.0,4.0,0.075347192852
1867,38.0,5.0,0.227304385239
1868,38.0,6.0,0.289971275405
1869,38.0,7.0,0.15979252925
1870,38.0,8.0,0.524790844137
1871,38.0,9.0,0.223797887777
1872,38.0,10.0,0.164187409436
1873,38.0,11.0,5.02477578616
1874,38.0,12.0,0.282205960349
1875,38.0,13.0,0.0730473320393
1876,38.0,14.0,0.102488011402
1877,38.0,15.0,0.169361191552
1878,38.0,16.0,0.103751608832
1879,38.0,17.0,0.390119326462
1880,38.0,18.0,0.45996397304
1881,38.0,19.0,0.0447057496141
1882,38.0,20.0,0.106995537107
1883,38.0,21.0,0.00519399270489
1884,38.0,22.0,0.119683644602
1885,38.0,23.0,0.232034451886
1886,38.0,24.0,0.104404362532
1887,38.0,25.0,0.0493314457907
1888,38.0,26.0,0.128588267539
1889,38.0,27.0,0.0818012613113
1890,38.0,28.0,0.108218553916
1891,38.0,29.0,0.137805853124
1892,38.0,30.0,1.4015733574
1893,38.0,31.0,0.598391256578
1894,38.0,32.0,0.132438243268
1895,38.0,33.0,0.121176011774
1896,38.0,34.0,0.0316815981987
1897,38.0,35.0,0.0187977208094
1898,38.0,36.0,0.0618030305082
1899,38.0,37.0,0.0678620889307
1900,38.0,39.0,0.0725016389139
1901,38.0,40.0,0.0628432977628
1902,38.0,41.0,0.077902197801
1903,38.0,42.0,0.376263408494
1904,38.0,43.0,0.0798900160706
1905,38.0,44.0,0.151423526088
1906,38.0,45.0,0.0826667917641
1907,38.0,46.0,0.232067860389
1908,38.0,47.0,0.177198746857
1909,38.0,48.0,0.870048448262
1910,38.0,49.0,0.00412110387449
1911,39.0,0.0,0.145750855004
1912,39.0,1.0,0.0208666148814
1913,39.0,2.0,0.0647136634828
1914,39.0,3.0,0.00796765047551
1915,39.0,4.0,0.0309082367119
1916,39.0,5.0,0.00199172329466
1917,39.0,6.0,0.0663212704822
1918,39.0,7.0,0.0403314534056
1919,39.0,8.0,0.00619255817936
1920,39.0,9.0,0.0293867897999
1921,39.0,10.0,0.0211266564866
1922,39.0,11.0,0.00455242028408
1923,39.0,12.0,0.0309982192969
1924,39.0,13.0,0.0563619633136
1925,39.0,14.0,0.0515767228662
1926,39.0,15.0,0.00937455424469
1927,39.0,16.0,2.64630810971
1928,39.0,17.0,0.0181681605138
1929,39.0,18.0,0.0158039439672
1930,39.0,19.0,0.053097587881
1931,39.0,20.0,0.112020104589
1932,39.0,21.0,0.000985897417554
1933,39.0,22.0,0.00711131305207
1934,39.0,23.0,0.0309643269636
1935,39.0,24.0,0.227532291571
1936,39.0,25.0,0.0205765566271
1937,39.0,26.0,0.00264358671478
1938,39.0,27.0,0.0152426469693
1939,39.0,28.0,0.021333136182
1940,39.0,29.0,0.0615979182394
1941,39.0,30.0,0.00761941985383
1942,39.0,31.0,0.0215487743818
1943,39.0,32.0,0.0495866838649
1944,39.0,33.0,0.012801953746
1945,39.0,34.0,0.00491506813397
1946,39.0,35.0,0.000851792532589
1947,39.0,36.0,0.0233594115201
1948,39.0,37.0,0.0783249940562
1949,39.0,38.0,0.0105065334409
1950,39.0,40.0,0.100242484543
1951,39.0,41.0,0.143333958876
1952,39.0,42.0,0.0257851455041
1953,39.0,43.0,0.0126485093189
1954,39.0,44.0,0.0217959664981
1955,39.0,45.0,0.0510127394267
1956,39.0,46.0,0.00951237422045
1957,39.0,47.0,4.00272596487
1958,39.0,48.0,0.0596378881548
1959,39.0,49.0,0.000903093231827
1960,40.0,0.0,1.06584969244
1961,40.0,1.0,0.0348801725617
1962,40.0,2.0,0.149130638107
1963,40.0,3.0,0.017160674257
1964,40.0,4.0,0.0656802629067
1965,40.0,5.0,0.00271529522967
1966,40.0,6.0,0.0472287988933
1967,40.0,7.0,0.0543545436191
1968,40.0,8.0,0.00706603362366
1969,40.0,9.0,0.0402271409209
1970,40.0,10.0,0.0436863651922
1971,40.0,11.0,0.0044038855407
1972,40.0,12.0,0.0462589685871
1973,40.0,13.0,0.0301469238326
1974,40.0,14.0,0.377310941513
1975,40.0,15.0,0.0192655614724
1976,40.0,16.0,0.60135308202
1977,40.0,17.0,0.0239547069865
1978,40.0,18.0,0.0201656729945
1979,40.0,19.0,0.105708048594
1980,40.0,20.0,0.0772945432724
1981,40.0,21.0,0.00191888095956
1982,40.0,22.0,0.0110457426249
1983,40.0,23.0,0.0611757164527
1984,40.0,24.0,3.02622116899
1985,40.0,25.0,0.0590991797153
1986,40.0,26.0,0.0045794126353
1987,40.0,27.0,0.0361627031243
1988,40.0,28.0,0.0599163247355
1989,40.0,29.0,0.63850835335
1990,40.0,30.0,0.0132429579679
1991,40.0,31.0,0.0182903161315
1992,40.0,32.0,0.152019321196
1993,40.0,33.0,0.0196707003092
1994,40.0,34.0,0.0172487593249
1995,40.0,35.0,0.000858227887562
1996,40.0,36.0,0.0517416752685
1997,40.0,37.0,0.0382935281952
1998,40.0,38.0,0.0111884800578
1999,40.0,39.0,0.148830280418
2000,40.0,41.0,0.0657911396667
2001,40.0,42.0,0.0672972171837
2002,40.0,43.0,0.0195081603401
2003,40.0,44.0,0.0491697570114
2004,40.0,45.0,0.0499094349179
2005,40.0,46.0,0.013674240593
2006,40.0,47.0,0.458265097186
2007,40.0,48.0,0.0644200161683
2008,40.0,49.0,0.00278372708891
2009,41.0,0.0,0.211944627651
2010,41.0,1.0,0.030203882089
2011,41.0,2.0,0.0310248476389
2012,41.0,3.0,0.0265846243964
2013,41.0,4.0,0.0524044157645
2014,41.0,5.0,0.009190414361
2015,41.0,6.0,0.312866155681
2016,41.0,7.0,0.152257315466
2017,41.0,8.0,0.0183808889563
2018,41.0,9.0,0.102258461634
2019,41.0,10.0,0.0397211870761
2020,41.0,11.0,0.0150621159015
2021,41.0,12.0,0.0404493938707
2022,41.0,13.0,0.147945697379
2023,41.0,14.0,0.101264291971
2024,41.0,15.0,0.0217889352323
2025,41.0,16.0,0.852624056746
2026,41.0,17.0,0.0503553898522
2027,41.0,18.0,0.0969807157533
2028,41.0,19.0,0.199733555429
2029,41.0,20.0,0.153623719023
2030,41.0,21.0,0.00216085057897
2031,41.0,22.0,0.0346971925647
2032,41.0,23.0,0.0491157915165
2033,41.0,24.0,0.221175704218
2034,41.0,25.0,0.0268583344077
2035,41.0,26.0,0.00923195928742
2036,41.0,27.0,0.0291965302879
2037,41.0,28.0,0.0539611507202
2038,41.0,29.0,0.143915177578
2039,41.0,30.0,0.0368059525421
2040,41.0,31.0,0.106349333215
2041,41.0,32.0,0.0566118480635
2042,41.0,33.0,0.033961960569
2043,41.0,34.0,0.00943660968451
2044,41.0,35.0,0.0050448314682
2045,41.0,36.0,0.0340045010149
2046,41.0,37.0,0.12164981856
2047,41.0,38.0,0.0289343754601
2048,41.0,39.0,0.651691718641
2049,41.0,40.0,0.129556955212
2050,41.0,42.0,0.0853004089868
2051,41.0,43.0,0.0143655314134
2052,41.0,44.0,0.0582619074199
2053,41.0,45.0,0.0870930724155
2054,41.0,46.0,0.0145668687601
2055,41.0,47.0,2.00476928122
2056,41.0,48.0,0.182740008168
2057,41.0,49.0,0.00189539217399
2058,42.0,0.0,0.173326339725
2059,42.0,1.0,0.124668956797
2060,42.0,2.0,0.00787727244567
2061,42.0,3.0,0.34262277289
2062,42.0,4.0,0.0659061656435
2063,42.0,5.0,0.00787290095922
2064,42.0,6.0,0.0667895135068
2065,42.0,7.0,0.0334020044103
2066,42.0,8.0,0.0647792083719
2067,42.0,9.0,0.10254327513
2068,42.0,10.0,2.32761063587
2069,42.0,11.0,0.0227983938753
2070,42.0,12.0,2.30300977268
2071,42.0,13.0,0.016608813121
2072,42.0,14.0,0.0609741394646
2073,42.0,15.0,4.26640682914
2074,42.0,16.0,0.0602817846065
2075,42.0,17.0,0.303071878001
2076,42.0,18.0,0.0308654142363
2077,42.0,19.0,0.0165232752256
2078,42.0,20.0,0.0312459449675
2079,42.0,21.0,0.00221480688806
2080,42.0,22.0,0.0211535951068
2081,42.0,23.0,2.70158665329
2082,42.0,24.0,0.065805907957
2083,42.0,25.0,0.0661913049888
2084,42.0,26.0,0.03132555014
2085,42.0,27.0,0.209095566427
2086,42.0,28.0,0.146197351419
2087,42.0,29.0,0.137579862417
2088,42.0,30.0,0.0809669373655
2089,42.0,31.0,0.0194734184898
2090,42.0,32.0,0.121450838225
2091,42.0,33.0,0.234630312329
2092,42.0,34.0,0.256800192588
2093,42.0,35.0,0.00186570872961
2094,42.0,36.0,0.0398614863447
2095,42.0,37.0,0.0141020180734
2096,42.0,38.0,0.0634143954153
2097,42.0,39.0,0.0295077266638
2098,42.0,40.0,0.0432135140674
2099,42.0,41.0,0.022376075183
2100,42.0,43.0,0.179645530625
2101,42.0,44.0,1.69478160893
2102,42.0,45.0,0.0151546187491
2103,42.0,46.0,0.477335251392
2104,42.0,47.0,0.0809943536653
2105,42.0,48.0,0.323033111818
2106,42.0,49.0,0.0067743006461
2107,43.0,0.0,0.0302186006409
2108,43.0,1.0,0.261026091491
2109,43.0,2.0,0.00324540663415
2110,43.0,3.0,0.702410454614
2111,43.0,4.0,0.075034749854
2112,43.0,5.0,0.00203842024192
2113,43.0,6.0,0.0139660735004
2114,43.0,7.0,0.0102636462795
2115,43.0,8.0,0.00889214274649
2116,43.0,9.0,0.0176403066086
2117,43.0,10.0,0.46570531287
2118,43.0,11.0,0.00367000348973
2119,43.0,12.0,0.0782491410992
2120,43.0,13.0,0.00420959452059
2121,43.0,14.0,0.0310487675817
2122,43.0,15.0,0.150016544956
2123,43.0,16.0,0.0218010601968
2124,43.0,17.0,0.0226078539682
2125,43.0,18.0,0.0104802454437
2126,43.0,19.0,0.00406160715264
2127,43.0,20.0,0.0120267024551
2128,43.0,21.0,0.00137145211958
2129,43.0,22.0,0.00477114791257
2130,43.0,23.0,0.463767099386
2131,43.0,24.0,0.0284331121028
2132,43.0,25.0,0.0529224689712
2133,43.0,26.0,0.00610883051727
2134,43.0,27.0,0.0844462613276
2135,43.0,28.0,0.0936884509163
2136,43.0,29.0,0.0398324243154
2137,43.0,30.0,0.0109485607313
2138,43.0,31.0,0.00853686463835
2139,43.0,32.0,0.0845512050637
2140,43.0,33.0,6.94180242265
2141,43.0,34.0,0.0670727563767
2142,43.0,35.0,0.000383595569622
2143,43.0,36.0,0.0225064108263
2144,43.0,37.0,0.00676389335869
2145,43.0,38.0,0.0147379026836
2146,43.0,39.0,0.0101358631028
2147,43.0,40.0,0.0129984880492
2148,43.0,41.0,0.00522086391916
2149,43.0,42.0,0.265161835246
2150,43.0,44.0,0.0691045955989
2151,43.0,45.0,0.0157047327046
2152,43.0,46.0,0.0158628426753
2153,43.0,47.0,0.0213112731
2154,43.0,48.0,0.0384793557468
2155,43.0,49.0,0.0046334778402
2156,44.0,0.0,0.210059743577
2157,44.0,1.0,0.0807159901632
2158,44.0,2.0,0.00923729654944
2159,44.0,3.0,0.108314835149
2160,44.0,4.0,0.0521108497007
2161,44.0,5.0,0.00667466541358
2162,44.0,6.0,0.0627903007117
2163,44.0,7.0,0.0673721240353
2164,44.0,8.0,0.0382637038752
2165,44.0,9.0,0.13464583978
2166,44.0,10.0,0.274237159263
2167,44.0,11.0,0.011506416789
2168,44.0,12.0,4.78906964739
2169,44.0,13.0,0.014272843109
2170,44.0,14.0,0.0574942004773
2171,44.0,15.0,0.24256669469
2172,44.0,16.0,0.0385507125322
2173,44.0,17.0,0.457427906178
2174,44.0,18.0,0.0188939191866
2175,44.0,19.0,0.0204967226818
2176,44.0,20.0,0.0216325176252
2177,44.0,21.0,0.00177317371896
2178,44.0,22.0,0.0123795581767
2179,44.0,23.0,0.577778014251
2180,44.0,24.0,0.0613718983545
2181,44.0,25.0,0.0291770085593
2182,44.0,26.0,0.01346809742
2183,44.0,27.0,0.188088601879
2184,44.0,28.0,0.0609002561386
2185,44.0,29.0,0.118585809087
2186,44.0,30.0,0.0857689273457
2187,44.0,31.0,0.0158876253546
2188,44.0,32.0,0.0639313578423
2189,44.0,33.0,0.104655690598
2190,44.0,34.0,0.0931672802246
2191,44.0,35.0,0.00103556250985
2192,44.0,36.0,0.0324775525586
2193,44.0,37.0,0.0138406829604
2194,44.0,38.0,0.039040523972
2195,44.0,39.0,0.0268168785525
2196,44.0,40.0,0.0199567154299
2197,44.0,41.0,0.0127312446406
2198,44.0,42.0,1.61340064486
2199,44.0,43.0,0.0852490739763
2200,44.0,45.0,0.0113734527936
2201,44.0,46.0,0.590977227686
2202,44.0,47.0,0.07950053747
2203,44.0,48.0,0.414694637703
2204,44.0,49.0,0.00489320685877
2205,45.0,0.0,0.500229031823
2206,45.0,1.0,0.248680974933
2207,45.0,2.0,0.187763278776
2208,45.0,3.0,0.0980208191562
2209,45.0,4.0,0.468142099102
2210,45.0,5.0,0.0130394194283
2211,45.0,6.0,0.176112703168
2212,45.0,7.0,0.129543548862
2213,45.0,8.0,0.0472436257167
2214,45.0,9.0,0.0940950116402
2215,45.0,10.0,0.171552716526
2216,45.0,11.0,0.0389208393694
2217,45.0,12.0,0.115068349794
2218,45.0,13.0,0.198229318931
2219,45.0,14.0,0.340761228201
2220,45.0,15.0,0.108455370949
2221,45.0,16.0,0.832537546355
2222,45.0,17.0,0.114688637174
2223,45.0,18.0,0.093289687123
2224,45.0,19.0,0.0766964112069
2225,45.0,20.0,2.39334492562
2226,45.0,21.0,0.0422316438113
2227,45.0,22.0,0.0277677974961
2228,45.0,23.0,0.149710982344
2229,45.0,24.0,0.874875171543
2230,45.0,25.0,0.17046209533
2231,45.0,26.0,0.0165059255403
2232,45.0,27.0,0.0714730979418
2233,45.0,28.0,0.271537508469
2234,45.0,29.0,0.35695278558
2235,45.0,30.0,0.0582263980959
2236,45.0,31.0,0.0977596618787
2237,45.0,32.0,0.508658963251
2238,45.0,33.0,0.1601273844
2239,45.0,34.0,0.0456184004538
2240,45.0,35.0,0.00414672323326
2241,45.0,36.0,0.582937310596
2242,45.0,37.0,0.729656993552
2243,45.0,38.0,0.0866267095998
2244,45.0,39.0,0.216041601666
2245,45.0,40.0,0.446733523718
2246,45.0,41.0,0.121174714019
2247,45.0,42.0,0.216763599746
2248,45.0,43.0,0.0882787478601
2249,45.0,44.0,0.15029317542
2250,45.0,46.0,0.0750682686589
2251,45.0,47.0,1.11216657644
2252,45.0,48.0,0.200502336466
2253,45.0,49.0,0.00826571113875
2254,46.0,0.0,0.0730523019024
2255,46.0,1.0,0.055191982939
2256,46.0,2.0,0.0054582861882
2257,46.0,3.0,0.07378414313
2258,46.0,4.0,0.0354598790305
2259,46.0,5.0,0.00905868926281
2260,46.0,6.0,0.0514379798482
2261,46.0,7.0,0.0343834160271
2262,46.0,8.0,0.0901860826081
2263,46.0,9.0,0.133556588112
2264,46.0,10.0,0.231213839657
2265,46.0,11.0,0.0275878923471
2266,46.0,12.0,2.72163805413
2267,46.0,13.0,0.0103147279324
2268,46.0,14.0,0.0415531921159
2269,46.0,15.0,0.198238706739
2270,46.0,16.0,0.0386870874518
2271,46.0,17.0,0.988243605038
2272,46.0,18.0,0.0368516271105
2273,46.0,19.0,0.0166288522268
2274,46.0,20.0,0.0149257634874
2275,46.0,21.0,0.00116090713109
2276,46.0,22.0,0.0243709129218
2277,46.0,23.0,0.231713898035
2278,46.0,24.0,0.0246768104701
2279,46.0,25.0,0.0211817358616
2280,46.0,26.0,0.021192334478
2281,46.0,27.0,0.0705868391769
2282,46.0,28.0,0.0561127762219
2283,46.0,29.0,0.0722630048244
2284,46.0,30.0,0.155778782649
2285,46.0,31.0,0.0274977085384
2286,46.0,32.0,0.046514067512
2287,46.0,33.0,0.0855995125956
2288,46.0,34.0,0.0371812045411
2289,46.0,35.0,0.00110524284611
2290,46.0,36.0,0.0192888960272
2291,46.0,37.0,0.0122990510695
2292,46.0,38.0,0.0757810202104
2293,46.0,39.0,0.00900670417075
2294,46.0,40.0,0.0315029076168
2295,46.0,41.0,0.00970686528801
2296,46.0,42.0,0.850737433845
2297,46.0,43.0,0.0731162984641
2298,46.0,44.0,0.498458079501
2299,46.0,45.0,0.0188951612086
2300,46.0,47.0,0.0535099921268
